category,feature_type,name,area_km2,countries,country_count,continents,center_lat,center_lon,wikidata_id,area_source
Lake,Lake,Aishihik Lake,174.3,Canada,1,North America,61.4385,-137.1123,Q3214697,Calculated from Natural Earth outlines
Lake,Lake,Ozero Bolshoy Uvat,174.0,Russia,1,Europe,57.5401,70.465,Q4092898,Calculated from Natural Earth outlines
Lake,Lake,Ozero Ergipskiy Sor,173.3,Russia,1,Europe,60.6772,69.0321,,Calculated from Natural Earth outlines
Lake,Reservoir,Lower Arrow Lake,173.2,Canada,1,North America,49.579,-118.1389,Q280135,Calculated from Natural Earth outlines
Lake,Lake,Sturgeon Lake,172.1,Canada,1,North America,50.0921,-90.701,Q7348501,Calculated from Natural Earth outlines
Lake,Lake,Lake Lembeni,171.4,Tanzania,1,Africa,-3.6896,37.4105,,Calculated from Natural Earth outlines
Lake,Reservoir,Lac Low,171.0,Canada,1,North America,52.5082,-76.2966,Q6692903,Calculated from Natural Earth outlines
Lake,Lake,Big Rideau Lake,170.7,Canada,1,North America,44.7539,-76.2174,Q3113637,Calculated from Natural Earth outlines
Lake,Lake,Lake Rossignol,169.0,Canada,1,North America,44.2092,-65.1517,Q3215164,Calculated from Natural Earth outlines
Lake,Reservoir,Petenwell Lake,168.2,United States,1,North America,44.0597,-90.0109,Q180509,Calculated from Natural Earth outlines
Lake,Lake,Hornavan,167.9,Sweden,1,Europe,66.319,17.3659,Q845880,Calculated from Natural Earth outlines
Lake,Lake,Chesuncook Lake,166.2,United States,1,North America,46.0061,-69.3409,Q3214801,Calculated from Natural Earth outlines
Lake,Reservoir,Vanderkloof Dam,165.4,South Africa,1,Africa,-30.1064,24.8575,,Calculated from Natural Earth outlines
Lake,Lake,Lago Concepción,165.2,Bolivia,1,South America,-17.4889,-61.4143,Q868663,Calculated from Natural Earth outlines
Lake,Reservoir,Supung Reservoir,165.2,"China, North Korea",2,Asia,40.5617,125.0942,,Calculated from Natural Earth outlines
Lake,Reservoir,Umfreville Lake,165.1,Canada,1,North America,50.3353,-94.7603,Q7359539,Calculated from Natural Earth outlines
Lake,Reservoir,Presa Alvaro Obregon,164.9,Mexico,1,North America,27.9799,-109.7793,,Calculated from Natural Earth outlines
Lake,Lake,Koka Reservoir,164.4,Ethiopia,1,Africa,8.3933,39.06,Q1066779,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Pukaki,164.0,New Zealand,1,Oceania,-44.044,170.173,Q1347588,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Harney Lake,163.9,United States,1,North America,43.2378,-119.1001,Q5659764,Calculated from Natural Earth outlines
Lake,Lake,Seneca Lake,161.1,United States,1,North America,42.634,-76.8937,Q1552706,Calculated from Natural Earth outlines
Lake,Lake,Sea of Galilee,160.0,Israel,1,Asia,32.8043,35.5832,Q126982,Calculated from Natural Earth outlines
Lake,Lake,Åsnen,158.8,Sweden,1,Europe,56.6506,14.7551,Q271286,Calculated from Natural Earth outlines
Lake,Lake,Qarasor Kli,158.4,Kazakhstan,1,Asia,49.872,75.5763,,Calculated from Natural Earth outlines
Lake,Lake,Long Lake,157.3,Canada,1,North America,49.5258,-86.8599,Q14638483,Calculated from Natural Earth outlines
Lake,Lake,Alesayqin Ha,156.2,China,1,Asia,35.2265,79.8537,Q4701734,Calculated from Natural Earth outlines
Lake,Reservoir,Stanley Reservoir,156.2,India,1,Asia,11.894,77.8331,Q7332268,Calculated from Natural Earth outlines
Lake,Lake,Ozero Ozhogino,156.1,Russia,1,Europe,69.2665,146.6591,Q2476728,Calculated from Natural Earth outlines
Lake,Lake,Lake Kissimmee,155.9,United States,1,North America,27.8888,-81.2658,Q3214981,Calculated from Natural Earth outlines
Lake,Lake,Ozero Kokora,155.1,Russia,1,Europe,73.0164,101.0006,Q1120394,Calculated from Natural Earth outlines
Lake,Lake,Ozero Soluntakh,153.6,Russia,1,Europe,71.7152,143.2027,Q4428523,Calculated from Natural Earth outlines
Lake,Lake,Ozero Agata,152.9,Russia,1,Europe,67.2589,92.8277,,Calculated from Natural Earth outlines
Lake,Reservoir,Smith Mountain Lake,152.4,United States,1,North America,37.1187,-79.6268,Q7332083,Calculated from Natural Earth outlines
Lake,Reservoir,Flaming Gorge Reservoir,151.6,United States,1,North America,41.1207,-109.5236,Q176598,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Murray,148.4,United States,1,North America,34.0658,-81.3331,Q6477034,Calculated from Natural Earth outlines
Lake,Lake,Wuchang Hu,146.0,China,1,Asia,30.2834,116.7838,Q11124334,Calculated from Natural Earth outlines
Lake,Lake,Cayuga Lake,143.6,United States,1,North America,42.7146,-76.715,Q731175,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Seminole,142.5,United States,1,North America,30.8209,-84.9343,Q3215219,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Hawea,141.2,New Zealand,1,Oceania,-44.4473,169.2873,Q1440634,Calculated from Natural Earth outlines
Lake,Lake,Canyon Ferry Lake,140.7,United States,1,North America,46.508,-111.5454,Q5034204,Calculated from Natural Earth outlines
Lake,Lake,Iken Aqsuat Kli,140.3,Kazakhstan,1,Asia,51.4232,64.4567,,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Airag Lake,138.2,Mongolia,1,Asia,48.9067,93.4431,Q2426550,Calculated from Natural Earth outlines
Lake,Lake,Ozero Ayan,137.7,Russia,1,Europe,69.171,93.9703,Q412045,Calculated from Natural Earth outlines
Lake,Lake,Zharman Kli,137.7,Kazakhstan,1,Asia,51.6417,64.4399,,Calculated from Natural Earth outlines
Lake,Lake,Lough Derg,136.8,Ireland,1,Europe,52.9477,-8.3074,Q918349,Calculated from Natural Earth outlines
Lake,Reservoir,Seminoe Reservoir,135.4,United States,1,North America,42.0622,-106.8206,,Calculated from Natural Earth outlines
Lake,Lake,Dongping Hu,135.2,China,1,Asia,36.0109,116.1854,Q5295998,Calculated from Natural Earth outlines
Lake,Reservoir,Shasta Lake,135.1,United States,1,North America,40.8181,-122.3682,Q14683954,Calculated from Natural Earth outlines
Lake,Lake,Tyrifjorden,134.8,Norway,1,Europe,60.0104,10.1978,Q696445,Calculated from Natural Earth outlines
Lake,Lake,Ozero Gusinoye,132.9,Russia,1,Europe,51.1978,106.4221,Q671989,Calculated from Natural Earth outlines
Lake,Lake,Ozero Vandmtor,132.2,Russia,1,Europe,62.2796,65.7294,,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Manapouri,130.4,New Zealand,1,Oceania,-45.5136,167.5446,Q1192384,Calculated from Natural Earth outlines
Lake,Lake,Jackson Lake,128.4,United States,1,North America,43.9485,-110.6659,Q1589175,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Etang Saumâtre,127.9,"Dominican Republic, Haiti",2,North America,18.5705,-72.0156,Q2722327,Calculated from Natural Earth outlines
Lake,Lake,Lake Louise,127.2,United States,1,North America,62.399,-146.6634,Q1343275,Calculated from Natural Earth outlines
Lake,Lake,Snåsavatnet,125.6,Norway,1,Europe,64.1479,11.8439,Q1777782,Calculated from Natural Earth outlines
Lake,Lake,Ozero Elgygytgyn,125.2,Russia,1,Europe,67.5075,172.0658,Q934857,Calculated from Natural Earth outlines
Lake,Lake,Lac du Bonnet,124.8,Canada,1,North America,50.3498,-95.9922,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Tormemtor,123.9,Russia,1,Europe,61.2262,79.3493,Q4461133,Calculated from Natural Earth outlines
Lake,Reservoir,Bhumphol K. K. Nam,123.2,Thailand,1,Asia,17.2943,98.9211,,Calculated from Natural Earth outlines
Lake,Reservoir,Bhadra Reservoir,121.1,India,1,Asia,13.6139,75.5524,,Calculated from Natural Earth outlines
Lake,Lake,Lake Taal,120.0,Philippines,1,Asia,14.0241,120.9926,Q537695,Calculated from Natural Earth outlines
Lake,Reservoir,Franklin D. Roosevelt Lake,119.3,United States,1,North America,48.4617,-118.2088,Q3042661,Calculated from Natural Earth outlines
Lake,Lake,Ozero Ilirgytgyn,117.6,Russia,1,Europe,70.5346,158.9126,Q1108073,Calculated from Natural Earth outlines
Lake,Lake,Lake Apopka,113.2,United States,1,North America,28.6201,-81.6195,Q455153,Calculated from Natural Earth outlines
Lake,Lake,Lough Ree,111.9,Ireland,1,Europe,53.5666,-8.0058,Q608133,Calculated from Natural Earth outlines
Lake,Lake,Ozero Chrtovo,111.8,Russia,1,Europe,64.1403,80.3666,,Calculated from Natural Earth outlines
Lake,Lake,Sebago Lake,111.5,United States,1,North America,43.8638,-70.5596,Q1781818,Calculated from Natural Earth outlines
Lake,Lake,Travaillant Lake,110.3,Canada,1,North America,67.6977,-131.7859,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Untor,110.2,Russia,1,Europe,62.6251,65.1561,,Calculated from Natural Earth outlines
Lake,Reservoir,Camatague,110.1,Venezuela,1,South America,9.8273,-67.0135,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Bakul,110.0,Russia,1,Europe,71.0446,147.1385,,Calculated from Natural Earth outlines
Lake,Lake,Lago di Bracciano,109.5,Italy,1,Europe,42.5967,11.9266,Q896551,Calculated from Natural Earth outlines
Lake,Lake,Ozero Baunt,109.3,Russia,1,Europe,55.2227,113.04,Q811672,Calculated from Natural Earth outlines
Lake,Reservoir,Lake C.W. McConaughy,108.7,United States,1,North America,41.265,-101.7715,Q6476851,Calculated from Natural Earth outlines
Lake,Lake,Lake Istokpoga,108.1,United States,1,North America,27.3727,-81.2706,Q1793276,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Oroville,107.9,United States,1,North America,39.6467,-121.4794,Q6477226,Calculated from Natural Earth outlines
Lake,Lake,Ozero Bol'shoye Topol'noye,107.0,Russia,1,Europe,53.3205,77.9981,Q4092460,Calculated from Natural Earth outlines
Lake,Lake,Müritz,106.0,Germany,1,Europe,53.4184,12.7076,Q3369,Calculated from Natural Earth outlines
Lake,Reservoir,Pathfinder Reservoir,105.5,United States,1,North America,42.3827,-106.8884,Q7144767,Calculated from Natural Earth outlines
Lake,Lake,Luoma Hu,104.8,China,1,Asia,34.0742,118.1978,Q6704603,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Ozero Shalkar,104.4,Kazakhstan,1,Asia,50.4962,69.9936,,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Meredith,102.7,United States,1,North America,35.611,-101.689,Q1801005,Calculated from Natural Earth outlines
Lake,Reservoir,Uglich Reservoir,102.2,Russia,1,Europe,57.4089,38.1112,Q1479284,Calculated from Natural Earth outlines
Lake,Lake,Ozero Bolshoy Sor,101.9,Russia,1,Europe,61.6177,67.2295,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Arakhley,101.3,Russia,1,Europe,52.2057,112.7617,Q1110298,Calculated from Natural Earth outlines
Lake,Reservoir,Trinity Lake,99.3,United States,1,North America,40.9482,-122.6787,Q2453582,Calculated from Natural Earth outlines
Lake,Lake,Ozero Gorkoye,99.2,Russia,1,Europe,52.4732,81.3045,Q3565914,Calculated from Natural Earth outlines
Lake,Lake,Ozero Syrkovoye,98.9,Russia,1,Europe,60.659,64.9627,,Calculated from Natural Earth outlines
Lake,Lake,Shreksor Kli,98.5,Kazakhstan,1,Asia,52.2989,75.8292,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Tursuntskiy Tuman,98.4,Russia,1,Europe,60.5666,63.9252,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Ayaturku,97.6,Russia,1,Europe,73.8741,92.0531,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Tembenchi,97.4,Russia,1,Europe,66.8383,94.9814,,Calculated from Natural Earth outlines
Lake,Lake,Øyeren,96.5,Norway,1,Europe,59.8027,11.2094,Q317277,Calculated from Natural Earth outlines
Lake,Lake,Qalybek Kli,96.3,Kazakhstan,1,Asia,53.8944,70.6428,,Calculated from Natural Earth outlines
Lake,Reservoir,Boysen Reservoir,95.9,United States,1,North America,43.3156,-108.1695,Q896063,Calculated from Natural Earth outlines
Lake,Lake,Ozero Bolshoye Yeravnoye,95.2,Russia,1,Europe,52.6121,111.4931,Q4092295,Calculated from Natural Earth outlines
Lake,Reservoir,Senanayake Samudra,95.2,Sri Lanka,1,Asia,7.1848,81.5001,,Calculated from Natural Earth outlines
Lake,Lake,Koybaghar Kli,93.9,Kazakhstan,1,Asia,52.6364,65.5944,Q3309948,Calculated from Natural Earth outlines
Lake,Lake,Munduyskoye Ozero,91.7,Russia,1,Europe,66.6122,88.4084,,Calculated from Natural Earth outlines
Lake,Reservoir,Conchas Lake,91.2,United States,1,North America,35.4627,-104.1902,Q5158618,Calculated from Natural Earth outlines
Lake,Lake,Ozero Yasaveyto,90.0,Russia,1,Europe,69.7091,70.164,,Calculated from Natural Earth outlines
Lake,Lake,Dood-Tsagaan Nuur,89.5,Mongolia,1,Asia,51.3915,99.3595,Q2721959,Calculated from Natural Earth outlines
Lake,Reservoir,Khashm el Girba Dam,89.5,Sudan,1,Africa,14.7872,35.9371,,Calculated from Natural Earth outlines
Lake,Lake,Ebeyty Lake,89.3,Russia,1,Europe,54.669,71.724,Q4529522,Calculated from Natural Earth outlines
Lake,Lake,Ozero Sagarychye,88.8,Russia,1,Europe,71.0004,146.4951,,Calculated from Natural Earth outlines
Lake,Reservoir,Embalse de Cala,88.6,Spain,1,Europe,39.337,-4.8742,Q5830417,Calculated from Natural Earth outlines
Lake,Reservoir,Presa de la Boquilla,88.6,Mexico,1,North America,27.5426,-105.4413,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Kiyeng-Kyuyel,87.2,Russia,1,Europe,72.9909,109.5228,Q930182,Calculated from Natural Earth outlines
Lake,Lake,Lake Tekapo,86.2,New Zealand,1,Oceania,-43.8911,170.5262,Q1194022,Calculated from Natural Earth outlines
Lake,Lake,Kishi Qaraoy Kli,85.7,Kazakhstan,1,Asia,54.0435,71.3399,,Calculated from Natural Earth outlines
Lake,Lake,Laguna de Pueblo Viejo,85.4,Mexico,1,North America,22.1434,-97.8722,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Tandovo,83.6,Russia,1,Europe,55.1348,78.0205,Q3565995,Calculated from Natural Earth outlines
Lake,Lake,Iken Zhbolat Lake,82.4,Kazakhstan,1,Asia,53.28,77.4372,,Calculated from Natural Earth outlines
Lake,Lake,Žalauly Kli,82.4,Kazakhstan,1,Asia,52.8669,74.1078,Q10269944,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Mohave,81.0,United States,1,North America,35.4901,-114.6634,Q1801012,Calculated from Natural Earth outlines
Lake,Lake,Laguna Chil,80.5,Mexico,1,North America,22.2174,-98.0816,,Calculated from Natural Earth outlines
Lake,Lake,Lake Rotorua,80.3,New Zealand,1,Oceania,-38.0879,176.2713,Q1192621,Calculated from Natural Earth outlines
Lake,Lake,Presa Miguel Hidalgo,79.8,Mexico,1,North America,26.6203,-108.5279,,Calculated from Natural Earth outlines
Lake,Lake,Hh Nuur,79.4,Mongolia,1,Asia,49.5166,115.5888,,Calculated from Natural Earth outlines
Lake,Reservoir,Embalse de Buendía,78.4,Spain,1,Europe,40.395,-2.7069,Q8775297,Calculated from Natural Earth outlines
Lake,Lake,Lago La Plata,77.6,Argentina,1,South America,-44.8605,-71.7253,Q3215749,Calculated from Natural Earth outlines
Lake,Lake,Lake Havasu,77.5,United States,1,North America,34.4228,-114.2777,Q451522,Calculated from Natural Earth outlines
Lake,Lake,Lake Xau,77.0,Botswana,1,Africa,-21.292,24.7438,Q9383203,Calculated from Natural Earth outlines
Lake,Lake,Ozero Severnoye,76.8,Russia,1,Europe,67.3408,92.5566,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Purinskoye,75.8,Russia,1,Europe,71.919,88.6973,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Kipylyushi,74.7,Russia,1,Europe,54.8357,112.2636,,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Mulwala,73.9,Australia,1,Oceania,-36.0109,146.0996,Q3215071,Calculated from Natural Earth outlines
Lake,Lake,Ozero Chaselskoye,73.0,Russia,1,Europe,64.5029,79.0892,,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Qypshaq Kli,72.7,Kazakhstan,1,Asia,50.1355,68.3876,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Andreyevskoye,71.6,Russia,1,Europe,58.9339,66.8726,,Calculated from Natural Earth outlines
Lake,Reservoir,Logan Martin Lake,68.9,United States,1,North America,33.516,-86.2728,Q6667090,Calculated from Natural Earth outlines
Lake,Lake,Yueliang Pao,68.7,China,1,Asia,45.714,123.8819,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Ik,68.5,Russia,1,Europe,56.0543,71.5514,Q4198953,Calculated from Natural Earth outlines
Lake,Lake,Yke Lake,68.1,Kazakhstan,1,Asia,50.9738,61.5708,Q2659831,Calculated from Natural Earth outlines
Lake,Lake,Cass Lake,67.8,United States,1,North America,47.4251,-94.5744,Q5049166,Calculated from Natural Earth outlines
Lake,Lake,Lake Wairarapa,67.6,New Zealand,1,Oceania,-41.2261,175.2237,Q590903,Calculated from Natural Earth outlines
Lake,Lake,Lake Minchumina,66.9,United States,1,North America,63.8946,-152.1926,,Calculated from Natural Earth outlines
Lake,Lake,Lago Fontana,66.7,Argentina,1,South America,-44.9321,-71.4834,Q3214886,Calculated from Natural Earth outlines
Lake,Lake,Lake Hauroko,66.7,New Zealand,1,Oceania,-45.9544,167.3032,Q1800949,Calculated from Natural Earth outlines
Lake,Reservoir,Palisades Reservoir,66.5,United States,1,North America,43.24,-111.0974,,Calculated from Natural Earth outlines
Lake,Lake,Keuka Lake,66.1,United States,1,North America,42.5428,-77.1445,Q1335725,Calculated from Natural Earth outlines
Lake,Lake,Ozero Bolshoy Olr,66.1,Russia,1,Europe,69.479,156.0635,,Calculated from Natural Earth outlines
Lake,Lake,Qozhakl,66.1,Kazakhstan,1,Asia,50.9275,69.1906,,Calculated from Natural Earth outlines
Lake,Lake,Lake Gemeri,65.9,Ethiopia,1,Africa,11.5548,41.6608,Q3502754,Calculated from Natural Earth outlines
Lake,Lake,Tetlin Lake,65.6,United States,1,North America,63.1022,-142.7564,,Calculated from Natural Earth outlines
Lake,Lake,Lake Kolozero,63.5,Russia,1,Europe,68.2777,33.1471,Q4228232,Calculated from Natural Earth outlines
Lake,Lake,Qiyakty Kli,63.2,Kazakhstan,1,Asia,50.0202,69.234,,Calculated from Natural Earth outlines
Lake,Lake,Lake Traverse,62.5,United States,1,North America,45.7087,-96.7314,Q1493200,Calculated from Natural Earth outlines
Lake,Lake,Ozero Yakh-Tur,61.2,Russia,1,Europe,59.7694,67.2329,Q4539674,Calculated from Natural Earth outlines
Lake,Lake,Ozero Bolshoy Kazymskiy Sor,60.8,Russia,1,Europe,63.8184,66.0275,,Calculated from Natural Earth outlines
Lake,Lake,Imantau Kli,60.0,Kazakhstan,1,Asia,53.021,68.2826,Q12547114,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Benmore,59.7,New Zealand,1,Oceania,-44.451,170.2136,Q917385,Calculated from Natural Earth outlines
Lake,Lake,Ozero Beloye,58.7,Russia,1,Europe,55.5908,89.576,,Calculated from Natural Earth outlines
Lake,Lake,Kerey Kli,58.4,Kazakhstan,1,Asia,50.1328,68.6945,Q23014768,Calculated from Natural Earth outlines
Lake,Reservoir,Elephant Butte Reservoir,57.9,United States,1,North America,33.2659,-107.16,Q5359306,Calculated from Natural Earth outlines
Lake,Lake,Ozero Samotlor,57.6,Russia,1,Europe,61.1276,76.7484,Q4406902,Calculated from Natural Earth outlines
Lake,Lake,Hebgen Lake,56.7,United States,1,North America,44.8088,-111.2009,Q3214923,Calculated from Natural Earth outlines
Lake,Lake,Lake Ohau,56.6,New Zealand,1,Oceania,-44.2269,169.847,Q1349516,Calculated from Natural Earth outlines
Lake,Lake,Schweriner See,56.6,Germany,1,Europe,53.6971,11.4755,Q311217,Calculated from Natural Earth outlines
Lake,Reservoir,Presa Manuel vila Camacho,56.5,Mexico,1,North America,18.9452,-98.1694,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Pitlyarskiy Sor,56.1,Russia,1,Europe,65.7677,66.0941,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Tuman,55.8,Russia,1,Europe,59.6321,66.2814,,Calculated from Natural Earth outlines
Lake,Reservoir,Brantley Lake,55.5,United States,1,North America,32.6826,-104.2979,Q4957685,Calculated from Natural Earth outlines
Lake,Lake,Lake Bunyonyi,55.4,Uganda,1,Africa,-1.2792,29.9243,Q1010056,Calculated from Natural Earth outlines
Lake,Lake,Ozero Krugovatoye,54.6,Russia,1,Europe,69.4447,155.6335,,Calculated from Natural Earth outlines
Lake,Reservoir,Embalse de Entrepeas,53.8,Spain,1,Europe,40.616,-2.6961,,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Waikaremoana,52.2,New Zealand,1,Oceania,-38.7621,177.0986,Q4272,Calculated from Natural Earth outlines
Lake,Reservoir,Guanting Shuiku,51.2,China,1,Asia,40.3214,115.6432,Q4151226,Calculated from Natural Earth outlines
Lake,Lake,Canandaigua Lake,50.9,United States,1,North America,42.7942,-77.3054,Q1032768,Calculated from Natural Earth outlines
Lake,Lake,Upper Lough Erne,50.9,United Kingdom,1,Europe,54.2176,-7.5083,Q11878874,Calculated from Natural Earth outlines
Lake,Lake,Jezioro Dąbie,50.4,Poland,1,Europe,53.4711,14.6746,Q1158664,Calculated from Natural Earth outlines
Lake,Reservoir,Caballo Reservoir,50.0,United States,1,North America,33.0173,-107.2883,Q5015210,Calculated from Natural Earth outlines
Lake,Reservoir,Mitchell Lake,49.8,United States,1,North America,32.9295,-86.5058,,Calculated from Natural Earth outlines
Lake,Reservoir,Red Bluff Lake,49.7,United States,1,North America,31.9857,-103.934,Q7303773,Calculated from Natural Earth outlines
Lake,Lake,Ozero Bolshoy Shishkarym,49.5,Russia,1,Europe,57.8282,68.5387,,Calculated from Natural Earth outlines
Lake,Lake,Aursund,49.4,Norway,1,Europe,62.6539,11.6782,Q777416,Calculated from Natural Earth outlines
Lake,Reservoir,Glendo Reservoir,47.5,United States,1,North America,42.5447,-104.9554,,Calculated from Natural Earth outlines
Lake,Reservoir,Kauno marios,46.8,Lithuania,1,Europe,54.8478,24.1801,Q1737137,Calculated from Natural Earth outlines
Lake,Reservoir,Wyangala Reservoir,46.0,Australia,1,Oceania,-33.9467,149.0139,,Calculated from Natural Earth outlines
Lake,Reservoir,Embalse de Orellana,45.8,Spain,1,Europe,39.2293,-5.162,Q11681443,Calculated from Natural Earth outlines
Lake,Reservoir,Baidagang Shuiku,45.7,China,1,Asia,38.727,117.3664,Q10902731,Calculated from Natural Earth outlines
Lake,Lake,Ozero Maraldy,45.2,Kazakhstan,1,Asia,52.3173,77.7773,,Calculated from Natural Earth outlines
Lake,Lake,Skaneateles Lake,45.1,United States,1,North America,42.8645,-76.3585,Q1333432,Calculated from Natural Earth outlines
Lake,Reservoir,Krishna Raja Sagar,44.5,India,1,Asia,12.4719,76.4706,Q3536528,Calculated from Natural Earth outlines
Lake,Reservoir,Rye Patch Reservoir,42.4,United States,1,North America,40.6143,-118.3234,Q7384983,Calculated from Natural Earth outlines
Lake,Lake,Loch Ness,41.2,United Kingdom,1,Europe,57.2532,-4.5095,Q49650,Calculated from Natural Earth outlines
Lake,Reservoir,Ute Reservoir,40.8,United States,1,North America,35.3837,-103.4745,,Calculated from Natural Earth outlines
Lake,Lake,Lake Poteriteri,40.6,New Zealand,1,Oceania,-46.0575,167.1018,Q4269,Calculated from Natural Earth outlines
Lake,Lake,Ozero Artevo,37.0,Russia,1,Europe,57.441,72.1418,,Calculated from Natural Earth outlines
Lake,Lake,Lake Dunstan,36.8,New Zealand,1,Oceania,-45.0425,169.2148,Q1303872,Calculated from Natural Earth outlines
Lake,Alkaline Lake,Lake Assal,36.6,Djibouti,1,Africa,11.665,42.4192,Q81239,Calculated from Natural Earth outlines
Lake,Lake,Lough Allen,36.1,Ireland,1,Europe,54.1153,-8.0509,Q1366974,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Coleridge,35.7,New Zealand,1,Oceania,-43.2903,171.4927,Q4634,Calculated from Natural Earth outlines
Lake,Lake,Lake Walcott,34.4,United States,1,North America,42.672,-113.3942,Q6478379,Calculated from Natural Earth outlines
Lake,Lake,Ozero Enetor,34.3,Russia,1,Europe,60.2152,68.388,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Busani,33.3,Russia,1,Europe,55.3554,113.5527,Q3561592,Calculated from Natural Earth outlines
Lake,Lake,Lauwerszee,30.8,The Netherlands,1,Europe,53.378,6.1774,Q525364,Calculated from Natural Earth outlines
Lake,Lake,Ozero Isinginskoye,29.6,Russia,1,Europe,52.9243,111.9587,Q19819696,Calculated from Natural Earth outlines
Lake,Reservoir,Lake Monowai,27.9,New Zealand,1,Oceania,-45.8573,167.4708,Q1271947,Calculated from Natural Earth outlines
Lake,Lake,Lake Granby,27.2,United States,1,North America,40.1754,-105.8452,Q6476029,Calculated from Natural Earth outlines
Lake,Lake,Owasco Lake,26.5,United States,1,North America,42.8623,-76.523,Q1339170,Calculated from Natural Earth outlines
Lake,Lake,Lake Rotoroa,22.9,New Zealand,1,Oceania,-41.8574,172.6436,,Calculated from Natural Earth outlines
Lake,Lake,Ozero Bolshaya Kharga,22.4,Russia,1,Europe,52.858,111.8585,,Calculated from Natural Earth outlines
Lake,Reservoir,Millerton Lake,21.9,United States,1,North America,37.0305,-119.6339,Q6859416,Calculated from Natural Earth outlines
Lake,Lake,Ozero Irgen,21.6,Russia,1,Europe,51.9994,112.5281,,Calculated from Natural Earth outlines
Lake,Reservoir,Embalse de García de Sola,19.1,Spain,1,Europe,39.3182,-5.0367,Q8775340,Calculated from Natural Earth outlines
Lake,Lake,Loch Lochy,18.4,United Kingdom,1,Europe,56.9699,-4.9059,,Calculated from Natural Earth outlines
Lake,Lake,Lake Adobed,14.3,Ethiopia,1,Africa,11.382,41.5921,,Calculated from Natural Earth outlines
Lake,Lake,Lake Rotoiti,9.5,New Zealand,1,Oceania,-41.8337,172.8402,Q1801067,Calculated from Natural Earth outlines
Lake,Lake,Lake Te Anau,0.0,New Zealand,1,Oceania,-45.0167,167.9522,Q1140471,Calculated from Natural Earth outlines
Ocean,Ocean,Pacific Ocean,168723000.0,"American Samoa, Australia, Canada, Chile, Colombia, Cook Islands, Costa Rica, Ecuador, El Salvador, Fiji, French Polynesia, Guatemala, Honduras, Indonesia, Japan, Kiribati, Marshall Islands, Mexico, Micronesia, Nauru, New Caledonia, New Zealand, Nicaragua, Niue, Norfolk Island, Palau, Panama, Papua New Guinea, Peru, Pitcairn, Russia, Samoa, Solomon Islands, Tonga, Tuvalu, United States, Vanuatu, Wallis and Futuna",38,"Asia, Europe, North America, Oceania, South America",,,,CIA World Factbook
Ocean,Ocean,Atlantic Ocean,85133000.0,"Angola, Argentina, Bahamas, Brazil, British Virgin Islands, Cabo Verde, Canada, Chile, Cuba, Democratic Republic of the Congo, Dominican Republic, Equatorial Guinea, Falkland Islands, Faroe Islands, France, Gabon, Gambia, Greenland, Guinea, Guinea-Bissau, Guyana, Haiti, Iceland, Ireland, Ivory Coast, Liberia, Mauritania, Morocco, Namibia, Norway, Portugal, Puerto Rico, Republic of the Congo, Saint Helena, Saint Pierre and Miquelon, Sao Tome and Principe, Senegal, Sierra Leone, South Africa, South Georgia and the South Sandwich Islands, Spain, Suriname, Turks and Caicos Islands, United Kingdom, United States, Uruguay, Venezuela",47,"Africa, Antarctica, Europe, North America, South America",,,,CIA World Factbook
